time,left_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_on_display_area,right_gaze_point_validity,left_pupil_diameter,left_pupil_validity,right_pupil_diameter,right_pupil_validity,fixation_center,eye_state
4.631182193756104,"(0.859483003616333, 0.34087973833084106)",1,"(0.8876954913139343, 0.257713258266449)",1,3.380096435546875,1,2.982666015625,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.647944450378418,"(0.853624165058136, 0.3070541322231293)",1,"(0.8796995282173157, 0.23317153751850128)",1,3.3768463134765625,1,2.994537353515625,1,"(0.8565108102300892, 0.34819591563680896)",Fixation
4.665674448013306,"(0.8469257950782776, 0.2714322805404663)",1,"(0.8633617162704468, 0.16175399720668793)",1,3.37969970703125,1,3.0035552978515625,1,"(None, None)",Saccade
4.682179689407349,"(0.8192089796066284, 0.04872067645192146)",1,"(0.8409163951873779, 0.10311568528413773)",1,3.4046630859375,1,2.984237670898437,1,"(0.818230390548706, 0.017630976292171648)",Fixation
4.699685573577881,"(0.8148360252380371, 0.028332669287919998)",1,"(0.8131923675537109, 0.06662162393331528)",1,3.388214111328125,1,2.9823760986328125,1,"(0.818230390548706, 0.017630976292171648)",Fixation
4.715453863143921,"(0.8129891157150269, 0.015496457926928997)",1,"(0.8095716238021851, 0.06614340841770172)",1,3.386703491210937,1,2.99566650390625,1,"(0.818230390548706, 0.017630976292171648)",Fixation
4.735140800476074,"(0.8180397748947144, 0.01592397689819336)",1,"(0.8071192502975464, 0.06607876718044281)",1,3.3899688720703125,1,2.988067626953125,1,"(0.818230390548706, 0.017630976292171648)",Fixation
4.749146938323975,"(0.8201242089271545, 0.004137119278311729)",1,"(0.8077906370162964, 0.06079467386007309)",1,3.39801025390625,1,2.991790771484375,1,"(0.818230390548706, 0.017630976292171648)",Fixation
4.766362428665161,"(0.8212499618530273, 0.004981121513992548)",1,"(0.8092950582504272, 0.05887742340564728)",1,3.3905181884765625,1,2.996566772460937,1,"(0.818230390548706, 0.017630976292171648)",Fixation
4.783606290817261,"(0.8211646676063538, 0.005824812687933445)",1,"(0.8074443340301514, 0.057678211480379105)",1,3.385223388671875,1,2.99200439453125,1,"(0.818230390548706, 0.017630976292171648)",Fixation
4.799288034439087,"(0.8163595795631409, 0.005208748392760754)",1,"(0.8084930777549744, 0.057448096573352814)",1,3.3764801025390625,1,2.9901885986328125,1,"(None, None)",Saccade
4.815340042114258,"(0.7848794460296631, 0.0010038214968517423)",1,"(0.7899600863456726, 0.04846148565411568)",1,3.383163452148437,1,2.975814819335937,1,"(None, None)",Saccade
4.852022409439087,"(0.679781436920166, -0.014619352295994759)",1,"(0.7702071666717529, 0.023135941475629807)",1,3.40838623046875,1,2.99090576171875,1,"(None, None)",Saccade
4.85533618927002,"(0.6092247366905212, -0.020431991666555405)",1,"(None, None)",0,3.3960723876953125,1,,0,"(None, None)",Saccade
4.866803407669067,"(0.47659754753112793, -0.011766694486141205)",1,"(0.48387184739112854, 0.0019186430145055056)",1,3.374725341796875,1,2.97503662109375,1,"(None, None)",Fixation
4.87673282623291,"(0.47172269225120544, -0.0005907576996833086)",1,"(0.48444005846977234, 0.004319238010793924)",1,3.365020751953125,1,2.9989776611328125,1,"(None, None)",Fixation
4.896886825561523,"(0.4729483723640442, -6.584360380657017e-05)",1,"(0.48370692133903503, 0.00565220694988966)",1,3.3460693359375,1,2.9862060546875,1,"(None, None)",Fixation
4.914249420166016,"(0.47750481963157654, 0.0006486633792519569)",1,"(0.4817366600036621, 0.006260888651013374)",1,3.3469696044921875,1,2.9598846435546875,1,"(None, None)",Fixation
4.931681394577026,"(0.4793444573879242, -0.0002621130843181163)",1,"(0.4835985600948334, 0.01062676403671503)",1,3.33868408203125,1,2.94805908203125,1,"(None, None)",Fixation
4.948037385940552,"(0.47731155157089233, 0.002739792689681053)",1,"(0.48533791303634644, 0.015971610322594643)",1,3.313812255859375,1,2.9586639404296875,1,"(None, None)",Fixation
4.964941024780273,"(0.47677528858184814, 0.0037198439240455627)",1,"(0.48839250206947327, 0.01681610569357872)",1,3.3036346435546875,1,2.946517944335937,1,"(None, None)",Fixation
4.982178926467896,"(0.4770456850528717, 0.00166531081777066)",1,"(0.4897497594356537, 0.014647819101810455)",1,3.308380126953125,1,2.937896728515625,1,"(None, None)",Fixation
5.0025129318237305,"(0.47546902298927307, 0.0006073493859730661)",1,"(0.4889526665210724, 0.01798388920724392)",1,3.30426025390625,1,2.9485015869140625,1,"(None, None)",Fixation
